dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,43.277697,-12.600000,43.278266,42.846442,-39.935394,-142.071800,0.000000
0.020000,44.117515,-12.600000,44.118084,41.990906,-42.776830,-142.071800,0.000000
0.020000,44.939086,-12.600000,44.939654,41.078540,-45.618266,-142.071800,0.000000
0.020000,45.741273,-12.600000,45.741841,40.109346,-48.459702,-142.071800,0.000000
0.020000,46.522940,-12.600000,46.523508,39.083323,-51.301138,-142.071800,0.000000
0.020000,47.282949,-12.600000,47.283517,38.000472,-54.142574,-142.071800,0.000000
0.020000,48.020480,-12.600000,48.021048,36.876552,-56.196006,-102.671596,0.000000
0.020000,48.735280,-12.600000,48.735848,35.739977,-56.828720,-31.635696,0.000000
0.020000,49.427348,-12.600000,49.427916,34.603403,-56.828720,0.000000,0.000000
0.020000,50.096684,-12.600000,50.097253,33.466829,-56.828720,-0.000000,0.000000
0.020000,50.743289,-12.600000,50.743858,32.330254,-56.828720,0.000000,0.000000
0.020000,51.367163,-12.600000,51.367731,31.193680,-56.828720,0.000000,0.000000
0.020000,51.968305,-12.600000,51.968873,30.057105,-56.828720,-0.000000,0.000000
0.020000,52.546716,-12.600000,52.547284,28.920531,-56.828720,0.000000,0.000000
0.020000,53.102395,-12.600000,53.102963,27.783957,-56.828720,0.000000,0.000000
0.020000,53.635342,-12.600000,53.635911,26.647382,-56.828720,-0.000000,0.000000
0.020000,54.145559,-12.600000,54.146127,25.510808,-56.828720,0.000000,0.000000
0.020000,54.633043,-12.600000,54.633612,24.374233,-56.828720,0.000000,0.000000
0.020000,55.097796,-12.600000,55.098365,23.237659,-56.828720,0.000000,0.000000
0.020000,55.539818,-12.600000,55.540386,22.101085,-56.828720,0.000000,0.000000
0.020000,55.959108,-12.600000,55.959677,20.964510,-56.828720,-0.000000,0.000000
0.020000,56.355667,-12.600000,56.356235,19.827936,-56.828720,0.000000,0.000000
0.020000,56.729494,-12.600000,56.730063,18.691361,-56.828720,0.000000,0.000000
0.020000,57.080590,-12.600000,57.081158,17.554787,-56.828720,0.000000,0.000000
0.020000,57.408954,-12.600000,57.409523,16.418213,-56.828720,0.000000,0.000000
0.020000,57.714587,-12.600000,57.715155,15.281638,-56.828720,0.000000,0.000000
0.020000,57.997488,-12.600000,57.998057,14.145064,-56.828720,-0.000000,0.000000
0.020000,58.257658,-12.600000,58.258226,13.008489,-56.828720,0.000000,0.000000
0.020000,58.495096,-12.600000,58.495665,11.871915,-56.828720,-0.000000,0.000000
0.020000,58.710118,-12.600000,58.710687,10.751101,-56.040716,39.400204,0.000000
0.020000,58.903608,-12.600000,58.904176,9.674461,-53.831994,110.436103,0.000000
0.020000,59.076701,-12.600000,59.077269,8.654650,-50.990558,142.071800,0.000000
0.020000,59.230534,-12.600000,59.231102,7.691667,-48.149122,142.071800,0.000000
0.020000,59.366244,-12.600000,59.366813,6.785514,-45.307686,142.071800,0.000000
0.020000,59.484968,-12.600000,59.485536,5.936189,-42.466250,142.071800,0.000000
0.020000,59.587842,-12.600000,59.588410,5.143692,-39.624814,142.071800,0.000000
0.020000,59.676002,-12.600000,59.676571,4.408025,-36.783378,142.071800,0.000000
0.020000,59.750586,-12.600000,59.751154,3.729186,-33.941942,142.071800,0.000000
0.020000,59.812730,-12.600000,59.813298,3.107176,-31.100506,142.071800,0.000000
0.020000,59.863569,-12.600000,59.864138,2.541994,-28.259070,142.071800,0.000000
0.020000,59.904242,-12.600000,59.904811,2.033642,-25.417634,142.071800,0.000000
0.020000,59.935885,-12.600000,59.936453,1.582118,-22.576198,142.071800,0.000000
0.020000,59.959633,-12.600000,59.960201,1.187423,-19.734762,142.071800,0.000000
0.020000,59.976624,-12.600000,59.977193,0.849556,-16.893326,142.071800,0.000000
0.020000,59.987995,-12.600000,59.988563,0.568518,-14.051890,142.071800,0.000000
0.020000,59.994881,-12.600000,59.995449,0.344309,-11.210454,142.071800,0.000000
0.020000,59.998419,-12.600000,59.998988,0.176929,-8.369018,142.071800,0.000000
0.020000,59.999747,-12.600000,60.000315,0.066377,-5.527582,142.071800,0.000000
0.020000,60.000000,-12.600000,60.000568,0.012654,-2.686146,142.071800,0.000000
0.020000,60.000000,-12.600000,60.000568,0.000000,-0.632714,102.671596,0.000000
