dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,35.149276,68.110753,38.056969,37.358072,42.788001,100.843190,5.299757
0.020000,35.562887,67.467540,38.821689,38.236017,43.897259,55.462902,5.268309
0.020000,35.965659,66.796719,39.604138,39.122416,44.319938,21.133950,5.238267
0.020000,36.357200,66.099013,40.404200,40.003101,44.034221,-14.285874,5.209624
0.020000,36.737147,65.375291,41.221593,40.869680,43.328953,-35.263377,5.182356
0.020000,37.105162,64.626580,42.055861,41.713412,42.186619,-57.116731,5.156426
0.020000,37.501607,63.779084,42.991499,46.781878,253.423309,10561.834507,5.144395
0.020000,37.919687,62.857948,44.003074,50.578727,189.842421,-3179.044396,5.132537
0.020000,38.327161,61.931209,45.015437,50.618170,1.972188,-9393.511666,5.120741
0.020000,38.724058,60.998917,46.028698,50.663033,2.243121,13.546660,5.109016
0.020000,39.110417,60.061122,47.042962,50.713221,2.509428,13.315347,5.097371
0.020000,39.486279,59.117878,48.058335,50.768628,2.770334,13.045300,5.085813
0.020000,39.851695,58.169241,49.074917,50.829130,3.025095,12.738060,5.074352
0.020000,40.206720,57.215270,50.092809,50.894590,3.273007,12.395588,5.062995
0.020000,40.551416,56.256025,51.112106,50.964858,3.513411,12.020221,5.051749
0.020000,40.885850,55.291568,52.132902,51.039772,3.745704,11.614630,5.040622
0.020000,41.210097,54.321964,53.155285,51.119159,3.969339,11.181760,5.029621
0.020000,41.524234,53.347280,54.179341,51.202836,4.183834,10.724779,5.018753
0.020000,41.828349,52.367583,55.205154,51.290651,4.390749,10.345708,5.008024
0.020000,42.122532,51.382943,56.232801,51.382345,4.584689,9.697036,4.997441
0.020000,42.406878,50.393434,57.262356,51.477711,4.768325,9.181759,4.987009
0.020000,42.681491,49.399127,58.293887,51.576566,4.942740,8.720749,4.976734
0.020000,42.946477,48.400098,59.327462,51.678739,5.108635,8.294790,4.966621
0.020000,43.201949,47.396423,60.363141,51.783943,5.260214,7.578956,4.956676
0.020000,43.448025,46.388178,61.400980,51.891986,5.402178,7.098184,4.946901
0.020000,43.684826,45.375440,62.441034,52.002697,5.535528,6.667487,4.937303
0.020000,43.912481,44.358289,63.483351,52.115828,5.656563,6.051751,4.927884
0.020000,44.131122,43.336802,64.527974,52.231172,5.767196,5.531653,4.918648
0.020000,44.340884,42.311059,65.574945,52.348563,5.869555,5.117944,4.909598
0.020000,44.541909,41.281139,66.624301,52.467771,5.960412,4.542847,4.900738
0.020000,44.734342,40.247120,67.676073,52.588620,6.042406,4.099722,4.892069
0.020000,44.918331,39.209081,68.730292,52.710938,6.115944,3.676875,4.883595
0.020000,45.094030,38.167100,69.786983,52.834533,6.179704,3.188003,4.875317
0.020000,45.261533,37.121652,70.845765,52.939095,5.228127,-47.578818,4.867239
0.020000,45.420872,36.073743,71.905719,52.997695,2.930017,-114.905542,4.859371
0.020000,45.572090,35.024517,72.965786,53.003356,0.283012,-132.350222,4.851720
0.020000,45.715266,33.975131,74.024894,52.955421,-2.396743,-133.987780,4.844294
0.020000,45.850503,32.926752,75.081959,52.853237,-5.109188,-135.622222,4.837097
0.020000,45.977937,31.880561,76.135883,52.696193,-7.852192,-137.150216,4.830136
0.020000,46.097725,30.837745,77.185556,52.483666,-10.626338,-138.707301,4.823415
0.020000,46.210051,29.799503,78.229857,52.215063,-13.430161,-140.191128,4.816936
0.020000,46.315117,28.767039,79.267653,51.889799,-16.263206,-141.652267,4.810702
0.020000,46.413145,27.741567,80.297800,51.507334,-19.123228,-143.001096,4.804714
0.020000,46.504370,26.724306,81.319143,51.067148,-22.009314,-144.304313,4.798973
0.020000,46.589046,25.716482,82.330517,50.568729,-24.920963,-145.582458,4.793478
0.020000,46.667433,24.719327,83.330749,50.011594,-27.856768,-146.790237,4.788229
0.020000,46.739804,23.734075,84.318655,49.395307,-30.814317,-147.877434,4.783223
0.020000,46.806437,22.761967,85.293045,48.719469,-33.791916,-148.879939,4.778459
0.020000,46.867615,21.804246,86.252718,47.983658,-36.790555,-149.931969,4.773932
0.020000,46.923626,20.862158,87.196469,47.187538,-39.805990,-150.771762,4.769640
0.020000,46.974757,19.936955,88.123084,46.330770,-42.838420,-151.621502,4.765579
0.020000,47.021294,19.029887,89.031345,45.413036,-45.886672,-152.412582,4.761743
0.020000,47.063522,18.142209,89.920027,44.434093,-48.947181,-153.025437,4.758129
0.020000,47.101740,17.274756,90.788321,43.414718,-50.968742,-101.078058,4.754727
0.020000,47.136255,16.427807,91.635973,42.382598,-51.605996,-31.862685,4.751531
0.020000,47.167365,15.601503,92.462863,41.344501,-51.904818,-14.941098,4.748530
0.020000,47.195347,14.795976,93.268875,40.300613,-52.194411,-14.479675,4.745714
0.020000,47.220462,14.011355,94.053898,39.251148,-52.473263,-13.942614,4.743076
0.020000,47.242951,13.247761,94.817823,38.196247,-52.745042,-13.588960,4.740606
0.020000,47.263042,12.505311,95.560546,37.136116,-53.006557,-13.075741,4.738296
